cv_index,cv_objective,rank,job_index,job_position,job_company,job_location,similarity_score
20,nan,1,135,Research Analyst,American Council of Life Insurers,"Washington, DC 20001",0.04561837680120256
20,nan,2,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.04245715759141669
20,nan,3,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.03784296637401332
20,nan,4,123,Associate Research Analyst,Harvard Pilgrim Health Care,"Boston, MA",0.03646122105444012
20,nan,5,91,Product Development Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.033673128399468635
20,nan,6,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.03259988469949456
20,nan,7,73,Quantitative Analyst,GreenSky,"Atlanta, GA 30342 ",0.03235535075651532
20,nan,8,96,Advertiser Research Analyst,Cox Media Group,"Atlanta, GA",0.03182489779349458
20,nan,9,21,"Sr. Manager, Full Stack Development, KPMG Tax Ignition",KPMG,"Atlanta, GA 30338",0.030178829034456008
20,nan,10,3,Data Analyst,Operation HOPE,"Atlanta, GA 30303 ",0.029851528296275204
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,1,60,Scientist II/Ecologist II,HNTB Corporation,"Atlanta, GA 30327 ",0.0821101275190932
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,2,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.057650824309357106
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,3,32,Entry Level/Junior-Level Scientist,"Kleinfelder, Inc.","Atlanta, GA",0.05685528120491122
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,4,96,Advertiser Research Analyst,Cox Media Group,"Atlanta, GA",0.04886204605769598
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,5,124,Senior Data Analyst,NORC at the University of Chicago,"Chicago, IL",0.03815538280081296
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,6,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.035487637415388
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,7,66,Environmental Scientist,Tetra Tech,"Atlanta, GA",0.03509008192612696
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,8,27,Data Scientist - ICL,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.033208362674897136
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,9,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.03209626523657675
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,10,52,"VP, Data Scientist- Atlanta, GA; Charlotte, NC",Bank of America Merchant Services,"Atlanta, GA",0.03126865795147788
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.12108556526652359
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.11252600989563961
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,3,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.09677149283560471
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,4,172,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.08518163388956458
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,5,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.08419924343466118
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,6,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.08176785137909641
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,7,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.08116813318663824
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,8,81,Director of Data Science,Prestige Staffing,"Atlanta, GA",0.08080230313573639
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,9,48,Chief Deep Learning Scientist,YIWEI Medical Inc.,"Atlanta, GA",0.07328058051155889
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,10,158,Data Scientist,Blackboard Insurance,"New York, NY",0.07121556047572013
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",1,140,Additive Materials and Process Scientist,Divergent 3D,"Los Angeles, CA",0.10400482344500306
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",2,117,Principal Engineer- Mechanical (663909),Ball Aerospace,"Boulder, CO",0.0839289930829079
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",3,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.08005796077175424
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",4,116,Senior Engineer - Cryo Systems (664049),Ball Aerospace,"Boulder, CO",0.07939169231174462
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",5,131,Exercise Physiologist,The Henry M. Jackson Foundation,"Washington, DC 20422",0.07726123052933866
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",6,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.07592805096918541
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",7,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.07441797072593866
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",8,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.07390973282756774
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",9,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.07101175451732127
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",10,137,Analyst - Optimization,The Boston Consulting Group,"Los Angeles, CA",0.06873368349134612
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,1,40,"Data Science Specialist - Periscope, New Ventures",McKinsey & Company,"Atlanta, GA 30318 ",0.10950003349272965
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,2,38,Data Scientist,OM Partners,"Atlanta, GA",0.0879957155626321
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,3,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.08356714714129025
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,4,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.07431738846139506
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,5,73,Quantitative Analyst,GreenSky,"Atlanta, GA 30342 ",0.06888432879020424
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,6,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.06784198361689923
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,7,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.062377761296911104
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,8,93,"Data Scientist - Senior Consultant - Orlando, Florida",Capgemini,"Atlanta, GA",0.062352672698847485
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,9,36,Data Scientist,The Intersect Group,"Atlanta, GA 30328",0.06051603761373335
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,10,25,Data Scientist,AirSage,"Atlanta, GA",0.05927270107840205
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",1,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.07896130102854013
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.0704456404969254
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",3,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.05383116270697505
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",4,112,HPC Software Engineer II,UCAR,"Boulder, CO",0.05062886587785535
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",5,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.04816499647947027
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",6,107,Data Software Engineer,Kelvin,"Austin, TX",0.046593675492160966
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",7,126,Computational Scientist,The University of Chicago,"Chicago, IL",0.046480863417763585
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",8,79,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.04618519506203758
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",9,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.04583842280716473
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",10,139,Research Analyst,"SHIELDS for Families, Inc.","Los Angeles, CA 90002",0.04558603145198885
26,nan,1,184,Director of Analytics / Data Mining,Stride Search,"Sunnyvale, CA",0.08578071380011221
26,nan,2,81,Director of Data Science,Prestige Staffing,"Atlanta, GA",0.07890974985577676
26,nan,3,51,"Director, Data Scientist",KPMG,"Atlanta, GA 30338",0.07598265219268924
26,nan,4,107,Data Software Engineer,Kelvin,"Austin, TX",0.07396491130799789
26,nan,5,85,"Azure Data Scientist, Manager",KPMG,"Atlanta, GA 30338",0.0724750060536574
26,nan,6,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.0699348733994703
26,nan,7,26,Data Scientist 1 – AP Forensics Team,The Home Depot,"Atlanta, GA",0.0686436733267579
26,nan,8,39,DATA SCIENTIST - SPACE OPTIMIZATION,The Home Depot,"Atlanta, GA",0.06850213709652826
26,nan,9,119,Senior Account Executive,h2o.ai,"Boston, MA",0.06749400591215893
26,nan,10,28,"Data Scientist, Online",The Home Depot,"Atlanta, GA",0.0633530939631171
27,nan,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.11643043792136207
27,nan,2,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.07063903151727596
27,nan,3,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.06482549250073134
27,nan,4,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.06234892417291211
27,nan,5,44,Lead Data Scientist,Norfolk Southern Corp,"Atlanta, GA 30309 ",0.050238214707240415
27,nan,6,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.050065546001546876
27,nan,7,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.04830901239230785
27,nan,8,45,Senior Data Scientist,Norfolk Southern Corp,"Atlanta, GA 30309 ",0.044945412206545216
27,nan,9,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.044877372654600366
27,nan,10,22,Data Scientist,Norfolk Southern Corp,"Atlanta, GA 30309 ",0.04297765162438739
28,nan,1,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.0773870614781223
28,nan,2,107,Data Software Engineer,Kelvin,"Austin, TX",0.07045513216855835
28,nan,3,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.05938746748351329
28,nan,4,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.05933247940310384
28,nan,5,17,Senior Mobile Developer (iOS/Android),Perficient,"Atlanta, GA 30338",0.05885413572904833
28,nan,6,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.05866459399139447
28,nan,7,61,Data Engineer,Gallup,"Atlanta, GA",0.058623208648384946
28,nan,8,29,Data Scientist - CONSULTANT Level - ORLANDO FLORIDA - We will help Relocate,Capgemini,"Atlanta, GA",0.055768311043269264
28,nan,9,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.05568669634685657
28,nan,10,46,"Data Scientist - Consultant Level - Orlando, Florida - we will assist with relocation",Capgemini,"Atlanta, GA",0.05554456540357336
29,nan,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.11217394914383033
29,nan,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.08386899443929137
29,nan,3,36,Data Scientist,The Intersect Group,"Atlanta, GA 30328",0.07766783464158111
29,nan,4,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.0739514539750741
29,nan,5,180,Data Scientist,CyberCube Analytics,"San Francisco, CA",0.07368679564806979
29,nan,6,170,Translational Scientist,Viome,"San Diego, CA",0.06971454994600351
29,nan,7,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.06941853124729783
29,nan,8,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.0667970339922532
29,nan,9,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.06582806158519797
29,nan,10,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.06517569846699353
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.09936702897141736
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.09774803750380871
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,3,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.09209143531670252
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,4,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.0838689771661668
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,5,186,Machine Learning Scientist,Stride Search,"Sunnyvale, CA",0.07848417040942532
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,6,28,"Data Scientist, Online",The Home Depot,"Atlanta, GA",0.07630860853008539
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,7,170,Translational Scientist,Viome,"San Diego, CA",0.07495039713707471
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,8,172,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.07399825926331903
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,9,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.06630942681886755
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,10,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.06440373325272575
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",1,61,Data Engineer,Gallup,"Atlanta, GA",0.08405306621832027
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",2,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.0834927270059559
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",3,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.07968075455088326
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",4,133,Scientist (Contingent),Davis Defense Group,"Washington, DC",0.0730027029575984
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",5,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.07141598704321277
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",6,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.07057377706717669
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",7,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.06969822390797428
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",8,162,Senior Engineering Architect,Microsoft,"Redmond, WA 98052",0.06504758523555323
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",9,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.06323429710876119
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",10,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.06322358788691322
32,nan,1,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.08095748142578235
32,nan,2,153,Senior Data Scientist,JD.com,"Mountain View, CA",0.07910260146485674
32,nan,3,74,DATA ANALYST SUPPLY CHAIN,The Home Depot,"Atlanta, GA",0.06706072128092201
32,nan,4,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.06619218456481946
32,nan,5,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.06524004437338951
32,nan,6,10,STATISTICAL FORECAST ANALYST,The Home Depot,"Atlanta, GA",0.0652319640444738
32,nan,7,38,Data Scientist,OM Partners,"Atlanta, GA",0.06254755114229078
32,nan,8,130,Supply Chain Data Science Manager,Accenture,"Washington, DC 20006",0.06203419915462129
32,nan,9,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.06190506988302815
32,nan,10,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.059428853569010245
33,nan,1,34,Data Scientist,SalesLoft,"Atlanta, GA",0.09221643915151648
33,nan,2,27,Data Scientist - ICL,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.06987611009123833
33,nan,3,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.06642662781003676
33,nan,4,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.06357236038398197
33,nan,5,85,"Azure Data Scientist, Manager",KPMG,"Atlanta, GA 30338",0.0635395805906996
33,nan,6,81,Director of Data Science,Prestige Staffing,"Atlanta, GA",0.06306330064244821
33,nan,7,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.06142081140567689
33,nan,8,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.05953905580134634
33,nan,9,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.0573446966871956
33,nan,10,51,"Director, Data Scientist",KPMG,"Atlanta, GA 30338",0.05540141940699723
34,nan,1,1,An Ostentatiously-Excitable Principal Research Assistant to Chief Scientist,The Hexagon Lavish,"Atlanta, GA",0.06981269788660709
34,nan,2,101,An Ostentatiously-Excitable Principal Research Assistant to Chief Scientist,The Hexagon Lavish,"Atlanta, GA",0.06981269788660709
34,nan,3,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.06600728063045834
34,nan,4,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.0463822666649518
34,nan,5,67,"Scientist, Asst Bioinformatics",Emory University,"Atlanta, GA",0.0445357664157371
34,nan,6,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.04260032378131694
34,nan,7,13,Assistant Scientist (AR) SOM,Emory University,"Atlanta, GA",0.0419749306297764
34,nan,8,61,Data Engineer,Gallup,"Atlanta, GA",0.041375041794033555
34,nan,9,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.04126517832025145
34,nan,10,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.039468406457046246
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.07306489383842808
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.07269855158509754
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,3,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.0708708553262714
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,4,107,Data Software Engineer,Kelvin,"Austin, TX",0.06777737930000134
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,5,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.06539346937357027
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,6,79,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.05459365412336692
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,7,5,Manager of Data Engineering,McKinsey & Company,"Atlanta, GA 30318 ",0.054526488476276724
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,8,105,Manager of Data Engineering,McKinsey & Company,"Atlanta, GA 30318 ",0.054526488476276724
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,9,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.05332515977976416
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,10,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.05130762740627165
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,1,34,Data Scientist,SalesLoft,"Atlanta, GA",0.10302147321219483
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,2,158,Data Scientist,Blackboard Insurance,"New York, NY",0.10005088462016254
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,3,177,Research Scientist - Amazon Restaurants,Amazon.com,"Seattle, WA",0.08947944134911505
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,4,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.0883963587600711
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,5,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.08262727241220433
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,6,124,Senior Data Analyst,NORC at the University of Chicago,"Chicago, IL",0.08094118626364973
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,7,19,Data Scientist,Inspire Brands,"Atlanta, GA",0.07418474450107496
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,8,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.07210985103601573
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,9,181,Data Scientist - Biostatistics,The Climate Corporation,"San Francisco, CA",0.07042998741314963
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,10,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.06922299184459595
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,1,34,Data Scientist,SalesLoft,"Atlanta, GA",0.08267077089795372
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,2,6,"Product Specialist - Periscope, New Ventures",McKinsey & Company,"Atlanta, GA 30318 ",0.08068099858203913
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,3,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.07338792802554024
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,4,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.07121850390783378
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,5,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.07057604287925077
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,6,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.06784491040720599
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,7,90,Data & Analytics Developer,SunTrust,"Atlanta, GA",0.06551987339054167
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,8,174,Head Data Scientist,All-In Analytics,"Seattle, WA",0.06031028759688823
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,9,85,"Azure Data Scientist, Manager",KPMG,"Atlanta, GA 30338",0.060160668882172676
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,10,158,Data Scientist,Blackboard Insurance,"New York, NY",0.05986457159643112
38,nan,1,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.086514117340532
38,nan,2,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.08334664178078005
38,nan,3,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.07330056750746212
38,nan,4,47,Flight Safety Data Analysis Fall Co-Op,Delta Air Lines,"Atlanta, GA",0.06946533674587295
38,nan,5,90,Data & Analytics Developer,SunTrust,"Atlanta, GA",0.06280936369082367
38,nan,6,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.05936795591528578
38,nan,7,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.05181940596831355
38,nan,8,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.05168717533094042
38,nan,9,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.05019367567330422
38,nan,10,39,DATA SCIENTIST - SPACE OPTIMIZATION,The Home Depot,"Atlanta, GA",0.04900522758417059
39,nan,1,73,Quantitative Analyst,GreenSky,"Atlanta, GA 30342 ",0.07202175343475177
39,nan,2,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.05432396511150191
39,nan,3,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.04884724456161932
39,nan,4,38,Data Scientist,OM Partners,"Atlanta, GA",0.04576833955683849
39,nan,5,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.045618101654689734
39,nan,6,125,Developer / Quantitative Analyst (Entry Level) - Chicago,DV Trading LLC,"Chicago, IL 60642",0.04543102962428377
39,nan,7,119,Senior Account Executive,h2o.ai,"Boston, MA",0.041711380351638
39,nan,8,70,"Analyst, Research",Turner,"Atlanta, GA 30319",0.038627084101287894
39,nan,9,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.03843431744662111
39,nan,10,189,Sr. SDTM Programmer,"Pharmacyclics, an Abbvie Company","Sunnyvale, CA",0.0377161680072658
40,nan,1,137,Analyst - Optimization,The Boston Consulting Group,"Los Angeles, CA",0.06433124234266932
40,nan,2,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.0640280813577075
40,nan,3,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.06136117082145417
40,nan,4,6,"Product Specialist - Periscope, New Ventures",McKinsey & Company,"Atlanta, GA 30318 ",0.06051503515045444
40,nan,5,140,Additive Materials and Process Scientist,Divergent 3D,"Los Angeles, CA",0.05864022779311425
40,nan,6,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.05802833885500917
40,nan,7,43,Scientist II,The Coca-Cola Company,"Atlanta, GA 30301 ",0.05792568358925472
40,nan,8,47,Flight Safety Data Analysis Fall Co-Op,Delta Air Lines,"Atlanta, GA",0.05577150758214218
40,nan,9,118,Robotics and Automation – Research Analyst,Lux Research Inc,"Boston, MA",0.05421656847768214
40,nan,10,20,Senior Electrical Engineer,Burns & McDonnell,"Atlanta, GA 30309 ",0.05280433454198243
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.14266961577352968
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,2,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.09497219672538865
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,3,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.09425181198284555
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,4,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.084613488266092
