cv_index,cv_objective,rank,job_index,job_position,job_company,job_location,similarity_score
20,nan,3,43,Scientist II,The Coca-Cola Company,"Atlanta, GA 30301 ",0.05996526207327618
20,nan,4,73,Quantitative Analyst,GreenSky,"Atlanta, GA 30342 ",0.05965764379601323
20,nan,5,3,Data Analyst,Operation HOPE,"Atlanta, GA 30303 ",0.059478632031435344
20,nan,6,21,"Sr. Manager, Full Stack Development, KPMG Tax Ignition",KPMG,"Atlanta, GA 30338",0.058759999889381756
20,nan,7,96,Advertiser Research Analyst,Cox Media Group,"Atlanta, GA",0.05849325444640115
20,nan,8,103,Data Analyst,Operation HOPE,"Atlanta, GA 30303 ",0.058407526146552924
20,nan,9,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.05700793994619685
20,nan,10,123,Associate Research Analyst,Harvard Pilgrim Health Care,"Boston, MA",0.05645128851321088
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,1,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.1044206715831763
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,2,32,Entry Level/Junior-Level Scientist,"Kleinfelder, Inc.","Atlanta, GA",0.08767483936912152
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,3,96,Advertiser Research Analyst,Cox Media Group,"Atlanta, GA",0.0852353266634088
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,4,60,Scientist II/Ecologist II,HNTB Corporation,"Atlanta, GA 30327 ",0.078456330983145
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,5,124,Senior Data Analyst,NORC at the University of Chicago,"Chicago, IL",0.06346303112194335
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,6,66,Environmental Scientist,Tetra Tech,"Atlanta, GA",0.06068951458714285
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,7,7,"Junior to Mid-level Engineer, Geologist or Environmental Scientist",Wood,"Atlanta, GA",0.059205185330276626
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,8,27,Data Scientist - ICL,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.0587649080245011
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,9,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.05502379871493547
21,To obtain a position in the field of civil engineering technician where I can apply and impart the k,10,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.05484005805654011
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.17666829214817142
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.16651520465519057
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,3,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.13468481719080655
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,4,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.12436097152398204
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,5,172,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.12109865317392329
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,6,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.11556914571958678
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,7,48,Chief Deep Learning Scientist,YIWEI Medical Inc.,"Atlanta, GA",0.10630491168411337
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,8,158,Data Scientist,Blackboard Insurance,"New York, NY",0.10043965470735997
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,9,177,Research Scientist - Amazon Restaurants,Amazon.com,"Seattle, WA",0.0953244303597808
22,Extremely motivated to constantly develop my skills and grow professionally. I am confident in my ab,10,79,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.0942361639287388
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",1,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.1250421524065412
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",2,117,Principal Engineer- Mechanical (663909),Ball Aerospace,"Boulder, CO",0.12133234744327145
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",3,140,Additive Materials and Process Scientist,Divergent 3D,"Los Angeles, CA",0.12048245340049377
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",4,116,Senior Engineer - Cryo Systems (664049),Ball Aerospace,"Boulder, CO",0.11937994216025716
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",5,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.11430030572777847
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",6,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.10913400959877949
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",7,131,Exercise Physiologist,The Henry M. Jackson Foundation,"Washington, DC 20422",0.0999832711329127
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",8,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.0997798231384548
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",9,153,Senior Data Scientist,JD.com,"Mountain View, CA",0.09852603880710355
23,"To obtain a position where Teamwork, Integrity and Professionalism are a high standard in the Compan",10,118,Robotics and Automation – Research Analyst,Lux Research Inc,"Boston, MA",0.09407878611419433
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,1,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.13231736453283502
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,2,73,Quantitative Analyst,GreenSky,"Atlanta, GA 30342 ",0.11574371465727275
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,3,38,Data Scientist,OM Partners,"Atlanta, GA",0.1109946030600799
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,4,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.11089717702192708
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,5,102,Data Scientist,Xpert Staffing,"Atlanta, GA",0.10839009565764074
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,6,2,Data Scientist,Xpert Staffing,"Atlanta, GA",0.10839009565764074
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,7,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.10401706494383213
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,8,42,Manager - Data Scientist ! Orlando!,Capgemini,"Atlanta, GA",0.10269047603011916
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,9,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.10152336486920172
24,Expertise EDA modeler. I like to learn what my data contains and how well I can model it depending o,10,25,Data Scientist,AirSage,"Atlanta, GA",0.0992591355748843
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",1,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.14476429227334967
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.13023752385785436
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",3,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.12335490316169762
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",4,112,HPC Software Engineer II,UCAR,"Boulder, CO",0.10236670357332467
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",5,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.09986404926870109
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",6,107,Data Software Engineer,Kelvin,"Austin, TX",0.0914647999445155
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",7,126,Computational Scientist,The University of Chicago,"Chicago, IL",0.09095911652344761
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",8,79,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.08782416460994
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",9,27,Data Scientist - ICL,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.08721024119624048
25,"Dedicated and well-rounded software engineer with a passion for math, computer science, and elite ed",10,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.0826433369668341
26,nan,1,184,Director of Analytics / Data Mining,Stride Search,"Sunnyvale, CA",0.10711472586419893
26,nan,2,81,Director of Data Science,Prestige Staffing,"Atlanta, GA",0.10197749734955286
26,nan,3,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.09392375116309502
26,nan,4,51,"Director, Data Scientist",KPMG,"Atlanta, GA 30338",0.08931545743546786
26,nan,5,119,Senior Account Executive,h2o.ai,"Boston, MA",0.08845604448369396
26,nan,6,85,"Azure Data Scientist, Manager",KPMG,"Atlanta, GA 30338",0.08655314295082661
26,nan,7,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.0855654674335938
26,nan,8,177,Research Scientist - Amazon Restaurants,Amazon.com,"Seattle, WA",0.085454843042763
26,nan,9,160,Market Research Analyst,Blueocean Market Intelligence,"Redmond, WA 98052",0.08530398352154499
26,nan,10,53,Statistical Analyst,Hawkins Diagnostics,"Atlanta, GA",0.08211116195582832
27,nan,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.2313199145195741
27,nan,2,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.13456373943651403
27,nan,3,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.1257392915251846
27,nan,4,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.12036303804947535
27,nan,5,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.09587863054044563
27,nan,6,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.0881801761530913
27,nan,7,150,Principal NLP Scientist for Search,JD.com,"Mountain View, CA",0.08585923016067416
27,nan,8,44,Lead Data Scientist,Norfolk Southern Corp,"Atlanta, GA 30309 ",0.08490471306491446
27,nan,9,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.08450871950650048
27,nan,10,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.08385383229601634
28,nan,1,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.12353450647121315
28,nan,2,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.10188448027569763
28,nan,3,61,Data Engineer,Gallup,"Atlanta, GA",0.096180814560663
28,nan,4,107,Data Software Engineer,Kelvin,"Austin, TX",0.09454482561446138
28,nan,5,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.09216742428751257
28,nan,6,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.09029503228265337
28,nan,7,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.0867730581330609
28,nan,8,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.08662420427997267
28,nan,9,84,Research Scientist,PreVisor,"Atlanta, GA",0.0859719838133991
28,nan,10,181,Data Scientist - Biostatistics,The Climate Corporation,"San Francisco, CA",0.08541282376832396
29,nan,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.17244160851976575
29,nan,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.15082119834520483
29,nan,3,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.12591463129312547
29,nan,4,170,Translational Scientist,Viome,"San Diego, CA",0.11603668808823553
29,nan,5,36,Data Scientist,The Intersect Group,"Atlanta, GA 30328",0.11479145360020389
29,nan,6,168,Machine Learning - Software Engineer / Scientist,Brain Corporation,"San Diego, CA",0.11435918331042684
29,nan,7,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.11130659583240948
29,nan,8,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.10975395368881763
29,nan,9,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.10839506357023666
29,nan,10,180,Data Scientist,CyberCube Analytics,"San Francisco, CA",0.10490701518343853
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,1,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.13479059006703084
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,2,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.13130957827281964
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,3,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.12232225537999307
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,4,94,Lead R & D Engineer/Scientist,Honeywell,"Atlanta, GA 30308 ",0.11244881606851558
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,5,186,Machine Learning Scientist,Stride Search,"Sunnyvale, CA",0.10789299919825263
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,6,28,"Data Scientist, Online",The Home Depot,"Atlanta, GA",0.09933522606880854
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,7,172,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.09588184983010425
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,8,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.0874076055393653
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,9,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.08585698339930879
30,I want to join a role where I can experiment and learn with new types of data and increase my abilit,10,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.08445749391231286
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",1,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.10669802331676634
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",2,61,Data Engineer,Gallup,"Atlanta, GA",0.10579561453179749
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",3,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.1053068283756626
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",4,133,Scientist (Contingent),Davis Defense Group,"Washington, DC",0.10104380089375324
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",5,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.09559943606738212
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",6,187,Front end Developer - Yahoo News,Oath Inc,"Sunnyvale, CA",0.08540112638239594
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",7,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.08384013293892525
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",8,162,Senior Engineering Architect,Microsoft,"Redmond, WA 98052",0.08378946924251265
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",9,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.08127914225146975
31,"Computer Science graduate with 2+ years of experience in systems management, information technology,",10,141,Research Analyst,Investigative Company,"Los Angeles, CA",0.08015152991626169
32,nan,1,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.12803035323370826
32,nan,2,153,Senior Data Scientist,JD.com,"Mountain View, CA",0.1219930432807929
32,nan,3,130,Supply Chain Data Science Manager,Accenture,"Washington, DC 20006",0.11274299846141629
32,nan,4,10,STATISTICAL FORECAST ANALYST,The Home Depot,"Atlanta, GA",0.1083806429893209
32,nan,5,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.10744913370964443
32,nan,6,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.10353955087858407
32,nan,7,38,Data Scientist,OM Partners,"Atlanta, GA",0.10076525326278234
32,nan,8,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.09809558238974765
32,nan,9,129,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.09654778203629201
32,nan,10,74,DATA ANALYST SUPPLY CHAIN,The Home Depot,"Atlanta, GA",0.09615206483906262
33,nan,1,34,Data Scientist,SalesLoft,"Atlanta, GA",0.14681903385315567
33,nan,2,27,Data Scientist - ICL,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.11061731511744514
33,nan,3,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.10589892607381458
33,nan,4,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.10436949992222758
33,nan,5,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.10248667489797919
33,nan,6,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.10193551618531667
33,nan,7,81,Director of Data Science,Prestige Staffing,"Atlanta, GA",0.1006043338891941
33,nan,8,17,Senior Mobile Developer (iOS/Android),Perficient,"Atlanta, GA 30338",0.09767605773851896
33,nan,9,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.09639980986625296
33,nan,10,128,"Data Scientist / Quantitative Researcher, Systematic Trading",DRW,"Chicago, IL",0.09427841227044018
34,nan,1,1,An Ostentatiously-Excitable Principal Research Assistant to Chief Scientist,The Hexagon Lavish,"Atlanta, GA",0.12930451390280018
34,nan,2,101,An Ostentatiously-Excitable Principal Research Assistant to Chief Scientist,The Hexagon Lavish,"Atlanta, GA",0.12930451390280018
34,nan,3,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.09776456841517797
34,nan,4,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.06818040294661298
34,nan,5,67,"Scientist, Asst Bioinformatics",Emory University,"Atlanta, GA",0.06732016849027266
34,nan,6,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.06425480689440188
34,nan,7,75,"Scientist, Asst (AR) SOM",Emory University,"Atlanta, GA",0.062147869459994474
34,nan,8,69,"Scientist, Asst (AR) SOM",Emory Healthcare,"Atlanta, GA 30322",0.062147869459994474
34,nan,9,13,Assistant Scientist (AR) SOM,Emory University,"Atlanta, GA",0.0617015361857806
34,nan,10,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.06102164863493032
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.13731262655643828
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.134238789587875
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,3,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.12707420417485252
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,4,143,Informatics Associate,"Decibel Therapeutics, Inc.","Cambridge, MA",0.10803332425963279
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,5,107,Data Software Engineer,Kelvin,"Austin, TX",0.10103375879775428
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,6,188,Senior Machine Learning Research Scientist,Baidu USA,"Sunnyvale, CA 94089",0.09707872127291194
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,7,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.0949134290448955
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,8,79,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.09374850154654976
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,9,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.09162567445042896
35,I am an assistant software engineer working on cloud-based solutions. After working on a couple of M,10,148,Software Developer,Cytobank Inc.,"Mountain View, CA 94040",0.09028821583246607
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,1,158,Data Scientist,Blackboard Insurance,"New York, NY",0.1416756135044759
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,2,34,Data Scientist,SalesLoft,"Atlanta, GA",0.14120894457355376
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,3,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.12705519369050391
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,4,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.1185191445652482
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,5,124,Senior Data Analyst,NORC at the University of Chicago,"Chicago, IL",0.11449423230573194
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,6,176,"Manager, Data Science - Consumer Payments",Amazon.com,"Seattle, WA",0.1074334179305849
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,7,177,Research Scientist - Amazon Restaurants,Amazon.com,"Seattle, WA",0.10626331083031151
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,8,19,Data Scientist,Inspire Brands,"Atlanta, GA",0.10120789547340141
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,9,38,Data Scientist,OM Partners,"Atlanta, GA",0.0960539812627675
36,Post Graduate Analyst experienced in Business Management and Statistical Analysis. I have a very goo,10,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.09275819731732433
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,1,34,Data Scientist,SalesLoft,"Atlanta, GA",0.1451734633772225
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,2,185,Sr. Software Engineer - Machine Learning (PHD preferred),"Petuum, Inc","Sunnyvale, CA",0.14433944726687994
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,3,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.13202760172215872
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,4,98,Data Science Instructor,General Assembly,"Atlanta, GA",0.11743155675435449
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,5,25,Data Scientist,AirSage,"Atlanta, GA",0.11014258872338241
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,6,158,Data Scientist,Blackboard Insurance,"New York, NY",0.10866280138413432
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,7,107,Data Software Engineer,Kelvin,"Austin, TX",0.10707541989617186
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,8,174,Head Data Scientist,All-In Analytics,"Seattle, WA",0.10399242725501329
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,9,27,Data Scientist - ICL,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.1022144321912141
37,I am Data science enthusiast focused on solving complex problems using machine learning techniques. ,10,119,Senior Account Executive,h2o.ai,"Boston, MA",0.10001996229520205
38,nan,1,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.11689082964981988
38,nan,2,120,Marketing Information Analytics Coordinator,VHB,"Boston, MA 02110",0.113634933427444
38,nan,3,178,Data Scientist - CA,Bind Benefits,"San Francisco, CA 94103",0.09114995961875309
38,nan,4,159,Data Analyst / Data Scientist,Defined Clarity,"New York, NY",0.08556276018011193
38,nan,5,47,Flight Safety Data Analysis Fall Co-Op,Delta Air Lines,"Atlanta, GA",0.08191977793387666
38,nan,6,87,"Data Engineer, Scala",CapTech Consulting,"Atlanta, GA",0.07564165681646493
38,nan,7,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.07088634843581926
38,nan,8,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.07087002078058428
38,nan,9,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.06944777695072081
38,nan,10,103,Data Analyst,Operation HOPE,"Atlanta, GA 30303 ",0.06846207496042288
39,nan,1,73,Quantitative Analyst,GreenSky,"Atlanta, GA 30342 ",0.11668814897295131
39,nan,2,157,Data Scientist,fractalanalytics,"Jersey City, NJ",0.11199700014158477
39,nan,3,125,Developer / Quantitative Analyst (Entry Level) - Chicago,DV Trading LLC,"Chicago, IL 60642",0.09776482389471289
39,nan,4,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.09361722984053886
39,nan,5,38,Data Scientist,OM Partners,"Atlanta, GA",0.09162100625392991
39,nan,6,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.08808554045890922
39,nan,7,119,Senior Account Executive,h2o.ai,"Boston, MA",0.08586203040043372
39,nan,8,189,Sr. SDTM Programmer,"Pharmacyclics, an Abbvie Company","Sunnyvale, CA",0.08482854516646256
39,nan,9,10,STATISTICAL FORECAST ANALYST,The Home Depot,"Atlanta, GA",0.07208439818214286
39,nan,10,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.07032670079308231
40,nan,1,92,Research Scientist I,Georgia State University,"Atlanta, GA",0.10503024828097915
40,nan,2,47,Flight Safety Data Analysis Fall Co-Op,Delta Air Lines,"Atlanta, GA",0.09471011442425863
40,nan,3,110,Lead Data Scientist,Clockwork Solutions,"Austin, TX 78746",0.09134161453408542
40,nan,4,43,Scientist II,The Coca-Cola Company,"Atlanta, GA 30301 ",0.0846829902624506
40,nan,5,140,Additive Materials and Process Scientist,Divergent 3D,"Los Angeles, CA",0.08368679108888066
40,nan,6,137,Analyst - Optimization,The Boston Consulting Group,"Los Angeles, CA",0.08292117006707014
40,nan,7,169,Business Intelligence Specialist,"Facility Management Planners, Inc","San Diego, CA 92109",0.07992586693254775
40,nan,8,86,"Associate Scientist, SOM",Emory University,"Atlanta, GA",0.07894328617536733
40,nan,9,109,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",University of Texas at Austin,"Austin, TX",0.0781142596429248
40,nan,10,20,Senior Electrical Engineer,Burns & McDonnell,"Atlanta, GA 30309 ",0.07699966549441276
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,1,161,Machine Learning Engineer/Deep Learning Engineer(Local only),BrickRed Systems,"Redmond, WA",0.2526853657502047
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,2,151,Machine Learning Engineer,Natero,"Mountain View, CA 94040",0.15684115803907045
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,3,59,Senior Cyber Security Data Scientist,Bank of America,"Atlanta, GA 30306 ",0.13081845904247802
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,4,63,Machine Learning / Artificial Intelligence Research Scientist,Symantec,"Atlanta, GA 30338",0.12585675351160952
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,5,152,Machine Learning/Deep Learning Scientist,DNAnexus,"Mountain View, CA",0.1231689690837868
41,Machine Learning engineer who has worked on multiple projects with knowledge in big data handling an,6,165,Principal Software Engineer,Microsoft,"Redmond, WA 98052",0.10584239473028498
